# L and T dwarf data archive
# spty = L3.5  (Spectral type)
# spty_err = 0.5  (Spectral type uncertainty)
# objname = 2MASS J22244381-0158521  (Object name)
#
#     WAVELENGTH	#           FLUX	
#     (ANGSTROM)	#  (ERG/CM2/S/A)	
################	################	
      7450.08000	     3.27369e-17	
      7451.98000	     3.22219e-17	
      7453.88000	     3.19084e-17	
      7455.78000	     3.26802e-17	
      7457.68000	     3.28570e-17	
      7459.58000	     3.18229e-17	
      7461.48000	     3.21345e-17	
      7463.38000	     3.33706e-17	
      7465.28000	     3.35253e-17	
      7467.18000	     3.40308e-17	
      7469.08000	     3.08192e-17	
      7470.99000	     3.11162e-17	
      7472.89000	     3.09681e-17	
      7474.79000	     3.09808e-17	
      7476.69000	     3.21877e-17	
      7478.59000	     3.08047e-17	
      7480.49000	     3.12461e-17	
      7482.39000	     3.03400e-17	
      7484.29000	     2.90852e-17	
      7486.19000	     2.97428e-17	
      7488.09000	     3.07036e-17	
      7490.00000	     2.93493e-17	
      7491.90000	     2.88034e-17	
      7493.80000	     2.88419e-17	
      7495.70000	     2.76389e-17	
      7497.60000	     2.82515e-17	
      7499.50000	     2.95316e-17	
      7501.40000	     2.82905e-17	
      7503.30000	     2.84725e-17	
      7505.20000	     2.94076e-17	
      7507.10000	     2.96783e-17	
      7509.00000	     2.75307e-17	
      7510.91000	     2.88333e-17	
      7512.81000	     2.81627e-17	
      7514.71000	     2.75988e-17	
      7516.61000	     2.67131e-17	
      7518.51000	     2.81067e-17	
      7520.41000	     2.78531e-17	
      7522.31000	     2.72796e-17	
      7524.21000	     2.55907e-17	
      7526.11000	     2.62504e-17	
      7528.01000	     2.65439e-17	
      7529.92000	     2.53606e-17	
      7531.82000	     2.53527e-17	
      7533.72000	     2.55547e-17	
      7535.62000	     2.49183e-17	
      7537.52000	     2.48538e-17	
      7539.42000	     2.49694e-17	
      7541.32000	     2.41651e-17	
      7543.22000	     2.39800e-17	
      7545.12000	     2.49784e-17	
      7547.02000	     2.45645e-17	
      7548.92000	     2.42073e-17	
      7550.83000	     2.50114e-17	
      7552.73000	     2.28787e-17	
      7554.63000	     2.31488e-17	
      7556.53000	     2.31504e-17	
      7558.43000	     2.26839e-17	
      7560.33000	     2.23256e-17	
      7562.23000	     2.18556e-17	
      7564.13000	     2.16870e-17	
      7566.03000	     1.97860e-17	
      7567.93000	     2.11708e-17	
      7569.83000	     2.12887e-17	
      7571.74000	     2.06631e-17	
      7573.64000	     1.99129e-17	
      7575.54000	     1.91547e-17	
      7577.44000	     1.96427e-17	
      7579.34000	     1.90612e-17	
      7581.24000	     1.79859e-17	
      7583.14000	     1.73383e-17	
      7585.04000	     1.73839e-17	
      7586.94000	     1.59050e-17	
      7588.84000	     1.51181e-17	
      7590.75000	     1.50912e-17	
      7592.65000	     1.40187e-17	
      7594.55000	     1.21105e-17	
      7596.45000	     8.41251e-18	
      7598.35000	     6.57229e-18	
      7600.25000	     6.93119e-18	
      7602.15000	     6.02694e-18	
      7604.05000	     5.67340e-18	
      7605.95000	     5.58913e-18	
      7607.85000	     5.47788e-18	
      7609.75000	     6.56958e-18	
      7611.66000	     7.32431e-18	
      7613.56000	     7.60872e-18	
      7615.46000	     7.81176e-18	
      7617.36000	     8.81264e-18	
      7619.26000	     1.00837e-17	
      7621.16000	     7.52830e-18	
      7623.06000	     6.92060e-18	
      7624.96000	     5.45561e-18	
      7626.86000	     5.56434e-18	
      7628.76000	     5.61109e-18	
      7630.67000	     3.91938e-18	
      7632.57000	     5.06957e-18	
      7634.47000	     6.26875e-18	
      7636.37000	     4.86610e-18	
      7638.27000	     3.79988e-18	
      7640.17000	     3.43336e-18	
      7642.07000	     3.30582e-18	
      7643.97000	     3.54390e-18	
      7645.87000	     3.44407e-18	
      7647.77000	     3.00810e-18	
      7649.67000	     1.98061e-18	
      7651.58000	     3.19231e-18	
      7653.48000	     1.62281e-18	
      7655.38000	     1.43303e-18	
      7657.28000	     1.47641e-18	
      7659.18000	     1.53278e-18	
      7661.08000	     1.47598e-18	
      7662.98000	     8.19203e-19	
      7664.88000	     1.24900e-18	
      7666.78000	     6.08728e-19	
      7668.68000	     4.52592e-19	
      7670.59000	     1.10118e-18	
      7672.49000	     1.95327e-18	
      7674.39000	     2.05888e-18	
      7676.29000	     1.80511e-18	
      7678.19000	     1.65815e-18	
      7680.09000	     3.43700e-18	
      7681.99000	     3.65753e-18	
      7683.89000	     3.70805e-18	
      7685.79000	     2.15550e-18	
      7687.69000	     3.22037e-18	
      7689.59000	     3.20691e-18	
      7691.50000	     2.37612e-18	
      7693.40000	     2.54616e-18	
      7695.30000	     1.01672e-18	
      7697.20000	     1.29240e-18	
      7699.10000	     1.55855e-18	
      7701.00000	     2.37847e-18	
      7702.90000	     3.32791e-18	
      7704.80000	     3.95448e-18	
      7706.70000	     3.88575e-18	
      7708.60000	     3.63106e-18	
      7710.51000	     4.51503e-18	
      7712.41000	     3.48743e-18	
      7714.31000	     4.00362e-18	
      7716.21000	     5.11373e-18	
      7718.11000	     4.99048e-18	
      7720.01000	     5.92213e-18	
      7721.91000	     6.77972e-18	
      7723.81000	     9.15728e-18	
      7725.71000	     9.15395e-18	
      7727.61000	     9.35230e-18	
      7729.51000	     9.46484e-18	
      7731.42000	     1.03128e-17	
      7733.32000	     1.26227e-17	
      7735.22000	     1.08340e-17	
      7737.12000	     1.11077e-17	
      7739.02000	     1.28167e-17	
      7740.92000	     1.30657e-17	
      7742.82000	     1.26678e-17	
      7744.72000	     1.20146e-17	
      7746.62000	     1.03777e-17	
      7748.52000	     1.41068e-17	
      7750.43000	     1.53653e-17	
      7752.33000	     1.60186e-17	
      7754.23000	     1.88967e-17	
      7756.13000	     1.81442e-17	
      7758.03000	     1.86822e-17	
      7759.93000	     1.92231e-17	
      7761.83000	     1.80097e-17	
      7763.73000	     1.64396e-17	
      7765.63000	     1.75352e-17	
      7767.53000	     1.76328e-17	
      7769.43000	     1.84047e-17	
      7771.34000	     1.83544e-17	
      7773.24000	     1.98355e-17	
      7775.14000	     1.96340e-17	
      7777.04000	     1.98321e-17	
      7778.94000	     2.10862e-17	
      7780.84000	     1.94961e-17	
      7782.74000	     1.99635e-17	
      7784.64000	     2.02010e-17	
      7786.54000	     1.97347e-17	
      7788.44000	     2.24218e-17	
      7790.35000	     2.26042e-17	
      7792.25000	     2.02074e-17	
      7794.15000	     1.67820e-17	
      7796.05000	     1.35828e-17	
      7797.95000	     1.07919e-17	
      7799.85000	     1.21436e-17	
      7801.75000	     1.50215e-17	
      7803.65000	     1.95261e-17	
      7805.55000	     2.19997e-17	
      7807.45000	     2.34592e-17	
      7809.35000	     2.50727e-17	
      7811.26000	     2.67810e-17	
      7813.16000	     2.78172e-17	
      7815.06000	     2.75868e-17	
      7816.96000	     2.67242e-17	
      7818.86000	     2.72384e-17	
      7820.76000	     2.78693e-17	
      7822.66000	     2.59311e-17	
      7824.56000	     2.72015e-17	
      7826.46000	     2.90560e-17	
      7828.36000	     3.05592e-17	
      7830.27000	     3.17917e-17	
      7832.17000	     3.19236e-17	
      7834.07000	     3.19494e-17	
